mixed_file,clean_file,model1_file,model2_file,snr_org,sdr_org,pesq_org,stoi_org,snr_m1,sdr_m1,pesq_m1,stoi_m1,snr_m2,sdr_m2,pesq_m2,stoi_m2
9090_M_elguti_5-251962-A-47_37.32dB.wav,nmilfantasmas1_19_dumas_64kb_59.wav,m1_9090_M_elguti_5-251962-A-47_nhcd.wav,9090_M_elguti_5-251962-A-47_37.32dB.wav,18.66,18.663978576660156,1.0298210382461548,0.967011707993959,19.895683,19.851213693618774,0.9630193572478837,0.963020245958992,23.058794,23.041131496429443,0.9773402061449005,0.9773402061449005
7511_M_quiroptero_4-126046-A-18_24.65dB.wav,ncuentosingenuos_18_trigo_64kb_89.wav,m1_7511_M_quiroptero_4-126046-A-18_nhcd.wav,7511_M_quiroptero_4-126046-A-18_24.65dB.wav,12.325001,12.328726053237915,1.0407220125198364,0.9790310932253922,12.974699,12.921558618545532,0.9720171538967338,0.972017185771534,16.743328,16.6836941242218,0.9835329028942782,0.9835329028942782
13781_M_paulino_5-160614-B-48_9.84dB.wav,nfabula_04_101_esopo_64kb_20.wav,m1_13781_M_paulino_5-160614-B-48_nhcd.wav,13781_M_paulino_5-160614-B-48_9.84dB.wav,4.92,4.920312166213989,1.028964638710022,0.7501223414771203,9.113757,8.83527398109436,0.8167455936066508,0.8167437081768473,13.153452,12.942681312561035,0.900152702322107,0.900152702322107
11766_F_severinelec_2-120218-B-30_30.83dB.wav,nromanceroviejo_021_anonimo_64kb_57.wav,m1_11766_F_severinelec_2-120218-B-30_nhcd.wav,11766_F_severinelec_2-120218-B-30_30.83dB.wav,15.415,15.422288179397583,1.0278265476226807,0.990894033849436,17.379238,17.308242321014404,0.9866536665495907,0.9866536642420786,19.718733,19.6774685382843,0.9920923451133038,0.9920923451133038
16424_M_Pier_3-142005-A-10_14.07dB.wav,nclemencia_31_altamirano_64kb_75.wav,m1_16424_M_Pier_3-142005-A-10_nhcd.wav,16424_M_Pier_3-142005-A-10_14.07dB.wav,7.035001,7.057622075080872,1.0334699153900146,0.7969691816681265,10.437045,10.099245309829712,0.7214379301732994,0.7214294415590062,13.312321,13.132375478744507,0.8013598810745503,0.8013598810745503
7142_M_joseasaez_3-20861-A-8_30.13dB.wav,nmilfantasmas1_04_dumas_64kb_18.wav,m1_7142_M_joseasaez_3-20861-A-8_nhcd.wav,7142_M_joseasaez_3-20861-A-8_30.13dB.wav,15.065001,15.064034461975098,1.0253549814224243,0.9406516579612463,16.923735,16.837910413742065,0.9535019346245789,0.9534981963551599,19.982206,19.942400455474854,0.9702890758177879,0.9702890758177879
2667_F_Maria_5-223810-A-35_16.24dB.wav,nantologiahispanoamericano_11_various_64kb_57.wav,m1_2667_F_Maria_5-223810-A-35_nhcd.wav,2667_F_Maria_5-223810-A-35_16.24dB.wav,8.120001,8.074426651000977,1.0262680053710938,0.8266448633089715,10.251145,10.134912729263306,0.8546516041809346,0.854695533285166,13.492213,13.315967321395874,0.8794650015541499,0.8794650015541499
16567_F_Varonesa-de-Lima-Peru_5-234335-A-23_23.73dB.wav,ninfierno_32_dante_64kb_85.wav,m1_16567_F_Varonesa-de-Lima-Peru_5-234335-A-23_nhcd.wav,16567_F_Varonesa-de-Lima-Peru_5-234335-A-23_23.73dB.wav,11.865001,11.86918020248413,1.0387325286865234,0.811200946200439,14.735738,14.633790254592896,0.8212396898075135,0.8212255194290604,21.284903,21.252756118774414,0.9222580944697005,0.9222580944697005
5993_F_Judith-Vainman_2-122104-B-0_12.85dB.wav,nfabulasliterarias_75_iriarte_64kb_16.wav,m1_5993_F_Judith-Vainman_2-122104-B-0_nhcd.wav,5993_F_Judith-Vainman_2-122104-B-0_12.85dB.wav,6.4249997,6.4235252141952515,1.0523680448532104,0.8442851480696932,7.7644796,7.6358020305633545,0.8179934195746538,0.8179917569681366,16.803083,16.72197937965393,0.9018468655129724,0.9018468655129724
23269_F_sheilamarr_2-157488-A-6_30.31dB.wav,nmilfantasmas1_14_dumas_64kb_100.wav,m1_23269_F_sheilamarr_2-157488-A-6_nhcd.wav,23269_F_sheilamarr_2-157488-A-6_30.31dB.wav,15.155,15.162473917007446,1.0369844436645508,0.9500199636138184,16.32362,16.222776174545288,0.9468399698395848,0.9468403650299466,22.429836,22.4192214012146,0.9486366959224201,0.9486366959224201
15270_M_Carlos-Lombardi_4-186518-A-30_38.81dB.wav,nmilfantasmas1_16_dumas_64kb_70.wav,m1_15270_M_Carlos-Lombardi_4-186518-A-30_nhcd.wav,15270_M_Carlos-Lombardi_4-186518-A-30_38.81dB.wav,19.405,19.418379068374634,1.0431368350982666,0.9179928397547813,18.610977,18.75698447227478,0.9085335645159963,0.9085329647271053,21.093786,21.05989933013916,0.9388640594738615,0.9388640594738615
19491_F_Marian-Martin_5-204741-A-46_3.2dB.wav,nlacondenada_02_blasco_64kb_95.wav,m1_19491_F_Marian-Martin_5-204741-A-46_nhcd.wav,19491_F_Marian-Martin_5-204741-A-46_3.2dB.wav,1.6000001,1.601872593164444,1.0248384475708008,0.7816600864743041,4.3149586,3.744341731071472,0.7768475549113785,0.77684240807673,9.520271,9.042890071868896,0.8842205905685708,0.8842205905685708
23555_M_Yoyo_5-208810-B-11_39.75dB.wav,ncuentosnuevos_05_schmid_64kb_108.wav,m1_23555_M_Yoyo_5-208810-B-11_nhcd.wav,23555_M_Yoyo_5-208810-B-11_39.75dB.wav,19.875,19.87496018409729,1.0372357368469238,0.9228597073135999,20.393738,20.441405773162842,0.9293751302321263,0.9293775508082153,22.68723,22.663776874542236,0.940342791161483,0.940342791161483
16241_M_Antonio-Soto-Patino_5-188945-A-45_36.02dB.wav,npoesias_037_unamuno_64kb_84.wav,m1_16241_M_Antonio-Soto-Patino_5-188945-A-45_nhcd.wav,16241_M_Antonio-Soto-Patino_5-188945-A-45_36.02dB.wav,18.01,18.006726503372192,1.0300650596618652,0.9398357773300776,17.887037,17.948187589645386,0.9458189566089396,0.9458205588967975,18.626762,18.571627140045166,0.9622483284725082,0.9622483284725082
17823_F_ggtexs_5-178997-A-24_14.12dB.wav,npersuasion_06_austen_64kb_1.wav,m1_17823_F_ggtexs_5-178997-A-24_nhcd.wav,17823_F_ggtexs_5-178997-A-24_14.12dB.wav,7.0600004,7.04190194606781,1.0227092504501343,0.841479492408591,10.440046,10.244994163513184,0.8527901476204491,0.8527922120138354,11.182437,10.955982208251953,0.9380297145371397,0.9380297145371397
4532_M_Hector_2-141681-A-36_40.4dB.wav,nquijote_vol2_12_cervantes_64kb_17.wav,m1_4532_M_Hector_2-141681-A-36_nhcd.wav,4532_M_Hector_2-141681-A-36_40.4dB.wav,20.2,20.196208953857422,1.042885661125183,0.969793571137346,19.186657,19.281158447265625,0.9570037270386583,0.9570012128258757,22.931528,22.91414976119995,0.9832959789549889,0.9832959789549889
9313_F_KHand_4-194680-A-36_21.8dB.wav,npoesias_020_unamuno_64kb_5.wav,m1_9313_F_KHand_4-194680-A-36_nhcd.wav,9313_F_KHand_4-194680-A-36_21.8dB.wav,10.900001,10.928176641464233,1.022173523902893,0.8538861417884814,12.366003,12.117661237716675,0.8633575433656924,0.8639448462717672,14.290617,14.12587285041809,0.8856898549609777,0.8856898549609777
12393_F_Misikis_2-76868-A-6_33.03dB.wav,ntradicionesperuanas_17_palma_64kb_37.wav,m1_12393_F_Misikis_2-76868-A-6_nhcd.wav,12393_F_Misikis_2-76868-A-6_33.03dB.wav,16.515001,16.51306390762329,1.0706799030303955,0.9759772190565495,17.740002,17.793796062469482,0.9634397429762805,0.9634395336621385,22.290266,22.28196144104004,0.9849826811556306,0.9849826811556306
17728_M_Carlos-Lombardi_4-132816-A-26_28.22dB.wav,nmilfantasmas1_16_dumas_64kb_104.wav,m1_17728_M_Carlos-Lombardi_4-132816-A-26_nhcd.wav,17728_M_Carlos-Lombardi_4-132816-A-26_28.22dB.wav,14.110001,14.109820127487183,1.0313199758529663,0.9099443960486712,16.511047,16.416020393371582,0.9168668078814279,0.9168673769000647,23.261766,23.248474597930908,0.9771734699076355,0.9771734699076355
18616_M_joseasaez_1-57163-A-38_33.07dB.wav,nmilfantasmas1_04_dumas_64kb_49.wav,m1_18616_M_joseasaez_1-57163-A-38_nhcd.wav,18616_M_joseasaez_1-57163-A-38_33.07dB.wav,16.535,16.534507274627686,1.056239366531372,0.9045244495202355,19.505854,19.47502613067627,0.9343544101171323,0.9343599838718138,25.361078,25.351200103759766,0.9801043933309332,0.9801043933309332
13686_M_arturo_2-32515-D-4_29.07dB.wav,nquijote_vol2_01_cervantes_64kb_115.wav,m1_13686_M_arturo_2-32515-D-4_nhcd.wav,13686_M_arturo_2-32515-D-4_29.07dB.wav,14.535,14.539833068847656,1.0341180562973022,0.9430298434363307,18.218964,18.248138427734375,0.9460069594171289,0.9460052328890987,21.297949,21.28896951675415,0.9828620003415296,0.9828620003415296
11478_F_Luigina_1-90797-A-15_21.73dB.wav,nlacondenada_04_blasco_64kb_76.wav,m1_11478_F_Luigina_1-90797-A-15_nhcd.wav,11478_F_Luigina_1-90797-A-15_21.73dB.wav,10.865001,10.87936520576477,1.0239332914352417,0.9564875372285504,11.032932,10.751705169677734,0.9432340925983196,0.9432341208576664,16.224707,16.171666383743286,0.976999654688861,0.976999654688861
7677_F_KendalRigans_2-121978-A-29_32.02dB.wav,nantologiacuentosfantasticos_09_various_64kb_53.wav,m1_7677_F_KendalRigans_2-121978-A-29_nhcd.wav,7677_F_KendalRigans_2-121978-A-29_32.02dB.wav,16.01,16.012797355651855,1.0202792882919312,0.9721553441785901,16.80916,16.72410488128662,0.9658128275719338,0.9658145742602529,18.397486,18.338959217071533,0.9790145224133892,0.9790145224133892
11414_M_Miguel-Esquirol_2-119161-A-8_41.73dB.wav,nlacondenada_03_blasco_64kb_40.wav,m1_11414_M_Miguel-Esquirol_2-119161-A-8_nhcd.wav,11414_M_Miguel-Esquirol_2-119161-A-8_41.73dB.wav,20.865002,20.869159698486328,1.1068123579025269,0.984027518270997,19.871756,20.179014205932617,0.9762557588920517,0.9762529975113825,26.687601,26.760916709899902,0.9952133720833317,0.9952133720833317
9282_F_Bekaroo_3-216281-A-39_48.25dB.wav,nsalmos_07_rva_64kb_15.wav,m1_9282_F_Bekaroo_3-216281-A-39_nhcd.wav,9282_F_Bekaroo_3-216281-A-39_48.25dB.wav,24.125,24.125003814697266,1.0268311500549316,0.9999999785658098,19.831627,20.562617778778076,0.9880856398624623,0.9880867646161088,36.135143,36.231539249420166,0.999581979620353,0.999581979620353
22962_M_Javier-Gargiulo_4-261068-A-30_44.33dB.wav,nantologiahispanoamericano_14_various_64kb_64.wav,m1_22962_M_Javier-Gargiulo_4-261068-A-30_nhcd.wav,22962_M_Javier-Gargiulo_4-261068-A-30_44.33dB.wav,22.165,22.164151668548584,1.0873796939849854,0.9996941042495767,22.645813,22.788660526275635,0.9895015930266465,0.9895015569956758,28.74805,28.769569396972656,0.9987953086538688,0.9987953086538688
10785_M_Marreran_3-151081-B-20_4.92dB.wav,nviajesmarcopolo_06_pisa_64kb_60.wav,m1_10785_M_Marreran_3-151081-B-20_nhcd.wav,10785_M_Marreran_3-151081-B-20_4.92dB.wav,2.4600008,2.445318102836609,1.0245435237884521,0.90598120423141,3.142017,2.0684093236923218,0.8900947108124218,0.8900788757451765,8.326189,7.718616724014282,0.9487807648099981,0.9487807648099981
20936_F_Nadja-Fernandes_5-248341-A-6_37.44dB.wav,nranaviajera_75_camba_64kb_4.wav,m1_20936_F_Nadja-Fernandes_5-248341-A-6_nhcd.wav,20936_F_Nadja-Fernandes_5-248341-A-6_37.44dB.wav,18.72,18.716652393341064,1.039934515953064,0.9901038186410358,20.126995,20.364384651184082,0.9867879011611445,0.9867877953580849,25.639328,25.66014051437378,0.9952403063599439,0.9952403063599439
6040_M_Torreblanca_1-211527-A-20_0.59dB.wav,ncuentos_16_grimm_64kb_45.wav,m1_6040_M_Torreblanca_1-211527-A-20_nhcd.wav,6040_M_Torreblanca_1-211527-A-20_0.59dB.wav,0.29499954,0.2860608883202076,1.0383222103118896,0.7649522688755124,6.7674294,6.265580058097839,0.7615138862670514,0.7615100722745524,16.383472,16.282567977905273,0.8924450188575939,0.8924450188575939
17627_M_Mick_2-91912-A-33_7.83dB.wav,nquijote_vol2_08_cervantes_64kb_35.wav,m1_17627_M_Mick_2-91912-A-33_nhcd.wav,17627_M_Mick_2-91912-A-33_7.83dB.wav,3.915,3.9019402861595154,1.0309911966323853,0.798004838284942,8.14563,7.471691370010376,0.8405582040481672,0.8405591337834852,12.249281,11.982911825180054,0.9186657662796118,0.9186657662796118
22734_F_Charbeli-Ramos-Chavez_1-101336-A-30_46.92dB.wav,ncuentosdelaalhambra_04_irving_64kb_45.wav,m1_22734_F_Charbeli-Ramos-Chavez_1-101336-A-30_nhcd.wav,22734_F_Charbeli-Ramos-Chavez_1-101336-A-30_46.92dB.wav,23.46,23.462538719177246,1.0307999849319458,0.9705961355830589,15.749536,16.07628583908081,0.9454821753013959,0.9454698030734161,25.812622,25.804123878479004,0.9740578848531992,0.9740578848531992
9583_F_Judith-Vainman_1-60997-B-20_40.2dB.wav,npoesias_038_unamuno_64kb_53.wav,m1_9583_F_Judith-Vainman_1-60997-B-20_nhcd.wav,9583_F_Judith-Vainman_1-60997-B-20_40.2dB.wav,20.1,20.099778175354004,1.0317133665084839,0.8683350384035735,20.63055,20.60603380203247,0.8588928278698329,0.8588886460087544,25.68987,25.682497024536133,0.930420441642416,0.930420441642416
15908_F_ElviraBM_5-223099-A-32_3.22dB.wav,ncuentosdeamor_07_quiroga_64kb_0.wav,m1_15908_F_ElviraBM_5-223099-A-32_nhcd.wav,15908_F_ElviraBM_5-223099-A-32_3.22dB.wav,1.6100007,1.614554077386856,1.0660756826400757,0.9385357233421897,12.514221,12.305320501327515,0.9332102161787823,0.9331925285058328,18.930668,18.87925624847412,0.969569369496863,0.969569369496863
10851_F_Claudia-Hernandez_5-103422-A-2_49.85dB.wav,nantologiacuentosfantasticos_04_various_64kb_80.wav,m1_10851_F_Claudia-Hernandez_5-103422-A-2_nhcd.wav,10851_F_Claudia-Hernandez_5-103422-A-2_49.85dB.wav,24.925001,24.925971031188965,1.0349469184875488,0.9919929489986219,25.230082,25.219712257385254,0.9895296353935515,0.9895287591184074,28.678005,28.69579553604126,0.9957676351242815,0.9957676351242815
16404_F_Mayra_3-249913-A-25_32.18dB.wav,nlacondenada_11_blasco_64kb_5.wav,m1_16404_F_Mayra_3-249913-A-25_nhcd.wav,16404_F_Mayra_3-249913-A-25_32.18dB.wav,16.09,16.089659929275513,1.0234671831130981,0.9671706108164666,16.075403,16.07321262359619,0.9325701348597681,0.9325298655782637,22.906744,22.891910076141357,0.9679397858517615,0.9679397858517615
9841_M_MiltonFMH_2-72547-A-14_9.27dB.wav,ncuentosfestivos_13_zuniga_64kb_34.wav,m1_9841_M_MiltonFMH_2-72547-A-14_nhcd.wav,9841_M_MiltonFMH_2-72547-A-14_9.27dB.wav,4.635,4.6370455622673035,1.0270696878433228,0.8615606332633545,6.6762943,6.153268218040466,0.8285221719053908,0.8285229768689776,21.266745,21.23446226119995,0.9331975502278012,0.9331975502278012
5819_M_enz2103_3-246513-A-16_29.02dB.wav,nantologiacuentosfantasticos_01_various_64kb_24.wav,m1_5819_M_enz2103_3-246513-A-16_nhcd.wav,5819_M_enz2103_3-246513-A-16_29.02dB.wav,14.51,14.505233764648438,1.023916482925415,0.9732533232877552,15.318773,15.319099426269531,0.9392230016825388,0.9392254594854451,19.70398,19.66119408607483,0.976112004873577,0.976112004873577
22238_F_ggtexs_1-39937-A-28_30.87dB.wav,npersuasion_06_austen_64kb_106.wav,m1_22238_F_ggtexs_1-39937-A-28_nhcd.wav,22238_F_ggtexs_1-39937-A-28_30.87dB.wav,15.435,15.433845520019531,1.0288569927215576,0.9715136121007698,15.025834,14.898467063903809,0.9434042641801974,0.9434048037924603,16.81052,16.732323169708252,0.9637723046928045,0.9637723046928045
10742_F_Lilith_2-37806-B-40_21.87dB.wav,nclemencia_15_altamirano_64kb_34.wav,m1_10742_F_Lilith_2-37806-B-40_nhcd.wav,10742_F_Lilith_2-37806-B-40_21.87dB.wav,10.935,10.977206230163574,1.0249398946762085,0.9263925220044101,12.154448,11.901649236679077,0.9362255314674889,0.9362200648952235,13.581661,13.390491008758545,0.9471042489689122,0.9471042489689122
7012_M_Devan-Tatlow_1-17295-A-29_9.85dB.wav,ncuentosdeterrorlatinoamericanos_06_varios_64kb_70.wav,m1_7012_M_Devan-Tatlow_1-17295-A-29_nhcd.wav,7012_M_Devan-Tatlow_1-17295-A-29_9.85dB.wav,4.925,4.892471730709076,1.0210413932800293,0.8695746620844097,8.071412,7.584674954414368,0.8321765878730127,0.8321828779363757,12.34631,12.094907760620117,0.9171150229704659,0.9171150229704659
17448_F_Anusha-Iyer_5-197121-B-45_41.27dB.wav,ncienmejorespoesias_070_menendezypelayo_64kb_14.wav,m1_17448_F_Anusha-Iyer_5-197121-B-45_nhcd.wav,17448_F_Anusha-Iyer_5-197121-B-45_41.27dB.wav,20.635002,20.642917156219482,1.0435752868652344,0.9705542225923052,20.951088,20.929062366485596,0.96269250553964,0.96269371533198,24.372704,24.365150928497314,0.9790736192951649,0.9790736192951649
4900_F_Fulton_1-21189-A-10_32.05dB.wav,npoesias_063_unamuno_64kb_51.wav,m1_4900_F_Fulton_1-21189-A-10_nhcd.wav,4900_F_Fulton_1-21189-A-10_32.05dB.wav,16.025,16.027140617370605,1.0433603525161743,0.8086811083037603,18.532284,18.471152782440186,0.8249553870931216,0.8249568283905477,21.985472,21.95855140686035,0.8620508689968946,0.8620508689968946
14991_F_DreamVoz_3-203371-A-39_4.49dB.wav,ncuentos_05_grimm_64kb_101.wav,m1_14991_F_DreamVoz_3-203371-A-39_nhcd.wav,14991_F_DreamVoz_3-203371-A-39_4.49dB.wav,2.2450001,2.1677350997924805,1.0481916666030884,0.9706668529234753,9.627836,9.299103617668152,0.9728616919458793,0.9728615745843129,12.858735,12.641938924789429,0.9757328969409109,0.9757328969409109
1114_M_Torreblanca_5-218196-B-27_36.87dB.wav,ncuentos_16_grimm_64kb_36.wav,m1_1114_M_Torreblanca_5-218196-B-27_nhcd.wav,1114_M_Torreblanca_5-218196-B-27_36.87dB.wav,18.435,18.43344807624817,1.0280039310455322,0.9430171683293502,18.967518,18.963078260421753,0.9499797993757966,0.9499813633311166,21.632502,21.60463809967041,0.9646035523942726,0.9646035523942726
11528_M_ChadH94_2-104105-B-19_26.51dB.wav,n20poemastranvia_18_girondo_64kb_11.wav,m1_11528_M_ChadH94_2-104105-B-19_nhcd.wav,11528_M_ChadH94_2-104105-B-19_26.51dB.wav,13.255001,13.253934383392334,1.0292267799377441,0.9165831137293593,9.817289,9.607285857200623,0.8865386014882362,0.8864915942450274,17.107946,17.025879621505737,0.9415212344627453,0.9415212344627453
